T_in,T_out,H_in,H_out,L,Solar,CO2,Wind,N,W,E,status
19.519888943231415,10.194014001521802,55.212525408519426,56.208066303277235,220.31179172633955,594.788308967111,756.8802890652446,3.191708937992719,9,cloudy,152.61759684670488,Acceptable
22.535109010611254,7.37461254186157,50.00974884509588,48.69619781638306,598.1300268205923,158.8439393007531,1029.872472767379,7.272115157976581,9,stormy,322.9302213018499,Poor
18.846042114359044,17.904091106095375,38.51731325274099,31.700589383579025,843.76313103575,258.38393817801426,1280.832326842754,4.321440793314685,19,rainy,91.40488623747729,Poor
23.30644308664908,25.8830790927262,51.398986626481566,51.93400422419591,711.8506376917084,126.74837873557392,846.7814257330706,2.3133799100152723,6,rainy,74.78437334614107,Acceptable
20.54929554979975,27.34382093975166,54.908655822625526,54.923764618997,675.0976964868968,265.25992765402526,708.8945156916243,6.145714051656393,1,rainy,100.24723486584536,Acceptable
26.289467840384138,23.69651970787281,41.65561313871092,23.629255032142332,607.8790338160761,554.261468402527,,4.255940870127805,18,sunny,88.86237574486651,Good
26.76890323248462,10.468774281972346,40.42347323336881,28.24651830752373,465.60495365979136,348.24733441578246,930.909732125192,1.986038589173179,14,cloudy,290.5173275306061,Acceptable
26.041601936047133,16.762532357101062,49.630995229784666,54.84956646159474,240.25583140927807,974.3577004499772,930.4336310917868,5.116707346722735,18,sunny,133.8447878903381,Good
26.32975114283735,10.83382515985007,52.264229659988665,52.8228778876177,389.09517257470736,150.64389066106492,671.0713147119448,4.71219232664901,16,rainy,299.20498386261727,Poor
22.050708085355605,16.587750616684012,35.52120981630969,39.67729363688033,516.8374851890469,223.6259798362304,1006.6550873023392,4.220149254569488,18,rainy,117.32230301041707,Acceptable
20.992436506285408,5.8210131677166626,72.17509267983266,89.57343122562324,181.20447783946247,509.9660959384444,,5.831177929900127,21,cloudy,273.03305831342277,Acceptable
21.68598982245029,22.902000630978534,51.24811387091603,49.3842087772127,91.17216187368652,1002.6013605911812,350.0,0.0,12,sunny,65.04725761209377,Acceptable
20.897810678258875,27.17235519429513,46.87697702900475,42.03692771563191,381.5538750513044,592.7389064800066,964.0121555080462,0.18121272435065,6,sunny,102.20484775018,Good
22.36924734534572,20.818666498459113,53.055791631143855,56.92068404901515,148.91264100681826,798.3288323564435,1098.630678132397,3.568589321755371,6,sunny,71.67760769335129,Good
24.402938248321146,25.69114101108857,43.192977544796776,35.39847494587632,164.93641745382558,790.0645526492909,761.5079464641799,2.1709331296064605,16,sunny,84.54269005477616,Good
20.907706263517753,10.50042265716759,69.32291426409704,88.50819394490202,1036.5239469996293,147.6433692793875,509.7777545182042,2.6469098025469795,28,rainy,208.1673922171199,Poor
24.653443372985357,8.37072471547639,38.77812450069613,31.71181137125239,763.0246586950595,113.65945603484155,923.3322869157658,5.236423512871676,29,cloudy,306.37142517523915,Poor
28.53100842198305,16.91186975546183,34.27880187028263,27.173127931498335,684.1143407817495,246.9420214340328,1296.266316869658,3.244918487293387,21,sunny,185.40882442899175,Poor
25.582606129581315,29.264469220712996,49.54419783316768,52.655921044979344,335.3550196117882,505.79817874090753,989.8063782653696,1.166935257680641,12,cloudy,89.25508436492899,Acceptable
19.039593029066182,28.247237149511857,46.57600335697061,43.25017916859014,397.3455124950694,434.6047656901392,1306.9896485425097,2.0682996551623374,21,cloudy,149.81313977504496,Poor
22.591539910077337,18.352305275843293,70.7314672566431,67.78005480065596,544.17722989558,391.1009245953797,1018.8559275430536,,8,sunny,82.84089587597478,Good
25.04936549358751,27.637016620527053,46.73363294023061,40.69291903262254,625.2755864256607,187.62626655281065,963.3626801939408,6.646136077717853,1,rainy,78.16793398180164,Acceptable
24.509248323820607,15.407317677710452,49.28732887220869,53.72044624571056,629.0970214523082,207.25941103904088,774.529819053586,1.1067780072695357,16,rainy,161.6464879402521,Acceptable
18.895528450404385,34.10136709472489,48.882465054976734,50.19956000394288,317.5712715640821,632.0530355755178,1179.6493503260283,2.9022900212097444,16,sunny,248.95255719283384,Acceptable
25.819899354987317,25.866869537261536,52.359269087121085,55.038010151137385,91.11513175973022,712.4431660963921,683.0899858662186,1.9793741886065128,16,sunny,90.70155110222154,Good
28.073227200674317,14.389943711669185,66.90848875031377,79.60003217180136,544.0220956079411,420.4252500325971,807.006040759717,1.4832094596533263,16,rainy,264.70048608682737,Poor
26.35307823053958,22.367538019913145,68.18990458867057,77.73282565476458,743.3736417505897,110.01099650786595,855.2991055733753,5.795559134368634,23,stormy,114.82573014176748,Poor
25.72390070436585,15.80733850203297,55.96783501864415,79.54012391081534,331.50636258716315,754.9764133457119,997.6133114513032,0.1949841195179242,3,sunny,136.5634056706079,Good
18.716985078345303,12.518000596642556,55.4584819388367,47.48273313542507,660.4910137355315,309.726418473354,936.8729658885565,2.2545808747813756,14,cloudy,125.10609843165348,Acceptable
21.321552347249824,6.395555851764609,62.82102896954018,67.18358421709635,877.5018993403659,188.54630126307427,718.4863908747102,6.407060547802362,7,rainy,281.7335797182942,Poor
24.336929407105853,20.068677673131987,72.93321642120756,77.35321778655451,630.221563807966,167.95926761100066,718.2222021431417,4.792795563746866,21,rainy,109.49736633354144,Acceptable
26.20620293090455,21.574727633810557,44.23343375419726,41.80894509822806,354.6593364496296,663.2860092616091,1272.7040113254286,3.6845779259830502,5,sunny,81.07970052574642,Good
26.30800612551505,21.383093914021018,49.15304784300813,42.14027819555905,546.5700985167739,584.2261206557505,950.6524857010628,3.4192842275063335,15,sunny,103.43562773655368,Good
16.834450698350096,12.721182952245012,60.44591574263295,65.56894136478233,633.6165018421838,167.80961668430572,948.3574406328728,6.561679513603422,19,stormy,118.96816650225232,Poor
22.570283017152235,33.50307743265777,36.9601882094135,36.87030460315074,390.4000637076306,772.0105321473341,850.2598156527273,3.9664389112038383,24,sunny,166.50982853237045,Acceptable
26.06441439049301,18.61115235658716,43.58742671097862,29.60702470597336,386.6550356828178,500.7772725707903,928.8949073712912,0.8394726007706024,27,sunny,125.69036160918584,Good
20.602805714340615,14.212700473700624,52.1642573167,46.17963203095909,255.97222750088025,694.2293191907753,767.0535736729626,2.5190539098599647,24,cloudy,123.10920099611572,Acceptable
22.704591373329205,31.96889850188382,30.47240919853293,23.303262244682713,364.1161648209131,433.00790675812226,1124.8086664993025,3.794103608432165,19,sunny,136.24742185715996,Acceptable
24.570923882943557,29.370270135756023,49.91271258079875,70.12737332037887,590.4920160246259,269.0022311675319,1114.304630765528,2.9815240617504157,5,rainy,97.25231556061036,Acceptable
20.528805135816732,24.710870265440253,39.17278659900837,22.633525121486517,200.12887146370673,1200.0,936.3514708235,1.906946914522385,10,sunny,86.39953972982215,Good
23.909991156455945,4.079777598889686,69.50772091082573,95.0,884.8752680603059,181.6324374230412,1160.0805920184157,5.814500964136429,1,rainy,432.2514790905293,Poor
20.235933777367222,17.202312078008983,67.02088381106458,71.82386535912737,74.70276284281074,1044.9419045233244,884.11408279922,4.793980035116147,26,sunny,86.58584451640009,Good
19.106700557078323,22.90322519375244,65.61581543219995,80.92071616518533,607.3347339079439,355.9720219576052,869.8594262956533,3.1637991022303784,11,rainy,91.55289773184296,Acceptable
20.070471802214545,22.141788073638143,56.24908559693037,43.23305341025106,369.63546220207286,802.838959130564,1089.1958549615676,1.3572567058508738,17,sunny,83.166467825381,Good
24.591378009006757,32.43260462497777,44.80057036110429,45.60590578950349,560.8512955580156,155.46569142074512,892.5080365792764,3.906345059036714,25,cloudy,136.18912194916606,Acceptable
21.834481290354653,11.064683765671257,68.47757118901364,64.66937328231552,0.0,1068.0905100321168,756.5380238465161,2.949091427924692,25,sunny,134.47167608308266,Good
27.50980109877092,27.42704780262211,36.76672796353052,49.06752680643007,253.53796870049695,742.468643008178,1225.5020771928807,1.5683063583539862,8,sunny,73.62963874044152,Acceptable
24.36263448388352,16.983733922592915,59.76639055590435,,163.72987384693167,585.6690815437825,893.4024733835089,3.427150604185722,18,sunny,114.4197964099432,Good
16.84747719649854,30.584331346168383,44.16496786902312,43.58556388391375,280.3625922918826,602.4318270232144,1031.6570348458242,3.8654306508038263,11,cloudy,229.74639773669665,Poor
18.57060370229241,19.399064298042013,49.91449692396193,70.2721341004192,500.04147447861453,316.2110774751063,1233.2010669987037,3.173982410913599,5,cloudy,86.58491453045623,Acceptable
27.32566739073459,30.24516639781804,44.59814534343566,34.377408371846116,69.15606477010255,980.8773491545204,715.4727554335409,6.857667101887227,22,sunny,89.62999039321662,Good
19.57981502073553,10.819767311330846,64.98910268548038,73.918509103901,683.7933196346385,121.94621540470196,923.4791183162308,8.046120192618782,13,stormy,175.3601490303326,Poor
18.76249777501159,6.724009507688381,38.99086330103957,38.45353084022548,326.61940590105576,283.7377343918286,1102.1468018950152,5.249881970378424,22,rainy,225.54439685337917,Poor
18.60835800963218,9.116935312282529,54.203899384677506,54.5148342600661,739.815002420135,151.95409052015904,917.858700497103,5.556109029069637,9,rainy,180.14213070215618,Poor
18.38593286826037,17.146407663154193,55.21115660317689,53.786688571962635,298.6724974280902,622.6929083545066,868.9456312655054,6.893673878869701,20,sunny,77.73671570754982,Acceptable
19.010109042822243,13.801490879711269,46.13093927413201,39.56111777384616,501.9863294582957,495.2588880775688,930.6373941706264,4.165679944475146,10,sunny,85.56403198879917,Acceptable
21.82643630706708,31.603690679617436,39.80261070026509,39.60903776920108,481.81407133703334,545.2685655758484,854.6850865413213,1.506298599141283,19,sunny,150.42869101807926,Acceptable
23.94207643113699,32.71128364961432,48.89693321071431,58.06674304579076,236.08989336918464,765.5882982291971,915.9676149276148,3.029469755698724,2,sunny,107.8583610418262,Good
21.438753332544245,24.184371834048743,43.41975991625745,45.17917236333428,529.5565377850927,677.8609457731942,1008.152343496782,2.6672289485402514,13,sunny,71.18741552739503,Good
22.130925423638356,11.72643931868618,68.55383873344051,72.82263599229395,278.0991692323577,446.7790496459234,915.5887829054288,2.2286784952249645,24,cloudy,167.35642663805265,Acceptable
19.435058079894524,21.05303397469381,24.210604158159253,10.149515123941155,62.7472831182766,1034.2714058978086,1248.5416062861016,2.941168633880703,12,sunny,66.70684764528019,Poor
22.49028641343004,16.512196711937438,50.185064071441914,54.74661988786862,316.96249356860085,691.6830405004076,984.3802983024624,2.9286964274313867,17,sunny,102.34538176495448,Good
25.78092302590126,29.632595694593988,70.7148372021819,71.82535295248651,900.054616474562,,1245.3316325405492,,13,rainy,109.7763291302673,Acceptable
21.293718110803727,22.527548117665543,36.21467686113275,31.17458561057601,515.1037758725524,378.67897837466535,967.2779329186948,2.3484603888328692,10,cloudy,,Acceptable
26.96166509097947,25.91549232111748,44.75819281890785,26.845116246416964,338.61092542085396,739.4215870478625,1231.8116909240136,3.775545040065005,21,sunny,86.81320186124084,Good
23.066181294384464,16.802535050214807,68.1100116157275,67.35782366630725,418.11240492450344,,870.5878686330371,0.7232131712686658,22,cloudy,112.90974686726068,Acceptable
27.857874107016674,5.9094271566535355,40.77920653282022,30.290300119480165,353.06617401914605,973.1968132857228,1112.711814254238,3.769487150342411,30,sunny,437.354778305634,Poor
19.63296907590118,13.83092520186769,39.53960027972124,44.721719169886235,363.2852317281644,555.7662362093351,963.3968378725762,3.076221187589584,15,cloudy,118.7951967095102,Acceptable
24.623450083448283,13.06694256964652,56.54479094505932,55.16469809726435,221.094236498063,664.0128116668783,1212.8525888996962,2.9649525249747883,18,sunny,172.85990126824404,Acceptable
22.43655104723782,22.9620384277446,50.80401228922836,49.264015740672285,374.54694356910034,512.157816924875,806.3540550227914,0.0,3,cloudy,64.19561493099124,Acceptable
29.81603298617439,20.77232220625637,65.54045210232428,61.34665284308977,691.9483293518497,213.61997869949133,856.6576867863286,5.525756948855605,20,cloudy,157.9354385639856,Poor
18.465973644494987,13.586981615139443,51.21015662906428,41.251496558262325,537.5692752330615,604.7139208948778,954.2456170163746,0.5257883161740367,25,cloudy,113.0203983359348,Acceptable
21.426109768825707,18.89112881991749,50.77007263245683,50.653961500304824,0.0,827.221527185035,782.3073770262903,1.2953748675156598,4,sunny,35.235610636589726,Good
29.39286527690526,30.53181401751196,69.76240030753672,80.38286000587335,441.8876448975815,281.4231148119922,1181.452243333605,5.0068156955952166,25,rainy,101.28368665496572,Poor
21.396370735099,10.325255525105447,60.42983306857788,69.06927048206796,813.4506507360479,208.95494447637668,894.9467961213646,3.1743574910731516,18,rainy,201.24087676343805,Acceptable
29.213993129447996,14.656366370967,45.758605040187234,13.429267171699102,228.12435328358828,733.4826722986703,1014.4986064399062,1.965711291748928,17,sunny,219.2279613848072,Poor
27.743641988345427,20.173261712903106,61.86071339805801,55.93815610241528,315.2849273664692,555.8665738560469,1081.3433483989902,0.0,19,sunny,118.2992717557437,Acceptable
21.74095353109972,16.40690456696848,44.91462998900878,47.075935900086805,136.0070150392196,858.6677730636195,1018.5387585972416,1.9234054522352784,20,sunny,93.99349154056657,Good
23.152851643803174,12.57002114867316,62.45834751052624,58.67477508361114,,82.13022852563395,788.7057855954234,6.375035703776072,29,stormy,214.39140261373672,Poor
19.050135073826333,22.2515896317132,75.41377706979968,85.01245173702821,441.1868439412118,319.3167793187041,708.2620858462922,5.0599325414238265,17,rainy,,Acceptable
24.95392730129531,35.85779315919242,26.24922454539109,20.158236712956132,204.6592715718539,853.1351262941897,617.7235862478002,2.1431710748622788,19,sunny,157.01000196794013,Acceptable
18.25176781782548,1.7640487417115531,75.41143066200955,95.0,523.0672940899889,253.3831745640678,,6.38595717752656,9,stormy,396.1427260961052,Poor
24.158980125751285,21.854045192591023,44.276492840105135,36.749225528528086,498.38361227423854,710.3718784894534,823.25069618723,3.2076602375963983,8,sunny,80.87523622132913,Good
15.270371296412804,20.331508183723138,72.35631734228535,77.71072474025067,210.2891703409661,,824.1835571982704,2.075664382316326,2,cloudy,80.30959769479058,Poor
17.559213699535782,19.328543139419978,63.95231677481253,53.53329938462631,542.1803979222076,447.5657255765045,983.1297143737992,1.9634930654529343,23,cloudy,89.82436662918914,Poor
24.72391912158924,16.503112358607734,47.997433397545166,44.325247322015585,537.7721186732725,242.95564681179528,708.644463202592,,20,rainy,155.097734685599,Acceptable
18.900048093495943,19.27703635275899,44.44099570239411,47.61463002054371,505.7959970447033,,673.7519199925862,1.316578420425084,1,sunny,54.3005986968251,Acceptable
23.697921431867236,30.033542531359117,48.26497216418386,51.149854409951,359.49832096093064,449.52045296949547,994.2056078253444,4.37552751214939,9,sunny,105.45609640176536,Good
27.395674971456593,16.27889897582122,56.48748611349939,62.28485733724456,667.9754019932822,261.81916968686426,1289.4028080534144,3.1701667399275895,3,cloudy,165.9535161735398,Acceptable
19.936913809434262,20.981472541407413,65.3950197838496,62.0388656171902,578.9496051242979,580.9812233396678,758.6834042275593,4.728792983285572,23,sunny,74.98611361852977,Good
22.69851742962539,21.999090672550963,32.971191064779774,32.79063489498935,,648.6292420621091,934.39896359053,1.6283133841843913,4,sunny,78.04930238647344,Good
26.346485127214414,20.859964645775,56.19504699496888,61.54325491942335,541.372579152408,250.24970392333907,945.6325458195367,3.8265578777064135,10,cloudy,106.36953847861923,Acceptable
25.73534362996653,16.633089785976626,60.900561306693,75.19344959795919,668.304354286997,145.09471905860875,1169.322435568493,4.5530016708002385,5,rainy,159.23747315724458,Acceptable
22.54256375622719,25.993967328795097,53.06545724547162,60.129176302438495,663.357777108568,216.7648412298026,,3.733414713508869,12,rainy,97.9151935945601,Acceptable
21.389928452480557,17.930569623785455,51.36936411213078,50.20132661050081,,300.53696154861774,845.2072869332819,4.523106132249476,22,rainy,106.35930928939388,Acceptable
26.03188532646468,19.39248708215495,64.32427551544535,49.9039203138913,651.6161457753477,224.36584749326465,1057.380046313344,2.9384582148786773,28,rainy,140.4402653550729,Acceptable
23.1520245645378,19.58837477246132,66.59548936332486,65.37977663719798,503.89707037833614,516.8993702182273,971.8091684511996,2.9491657386776544,6,cloudy,86.01244510050724,Acceptable
23.85257807283785,9.975804628504507,71.10689120165767,76.11847370399965,436.394434589972,319.399396266914,1113.3812785420364,3.480621448340582,4,rainy,251.6508685218174,Poor
25.178314764481463,13.360262111406644,39.57930985961631,41.79941352144138,428.4021419753643,529.7838098710295,1256.2217206763642,4.185705320905203,18,cloudy,192.33127460417677,Acceptable
25.67453741096884,11.599943047531116,41.53695523868275,34.18435413716128,688.8147966531754,359.70999294947546,563.8701443554094,2.933840200448574,8,cloudy,240.12286450912865,Poor
21.821205125482305,23.54118863945325,72.06350467070101,64.68218359799138,323.51046345325705,620.7427065831813,659.9357841614749,0.5210314899750585,15,sunny,82.48293628383198,Good
24.940816312580782,16.292052841337068,39.245961126274864,22.977891316101285,549.8170204580507,262.89785969669106,665.8793702575658,2.021133024700127,21,sunny,149.60412174606816,Acceptable
20.67597910079296,9.508896877664988,57.53541540241789,66.55737272138197,617.6523095390365,184.14855567157804,724.7624014555289,3.9232734137654184,13,rainy,197.8354044046605,Acceptable
19.954932743298404,23.904847184316026,44.41920817651979,34.144198821751644,345.17466633330525,834.659494395289,942.9192425009644,1.2402573231654237,13,sunny,86.05174045283317,Good
18.84851261279645,22.200253768218975,39.27162913840504,37.95878525113635,747.0775330131489,151.12265289979177,1017.0082035585624,6.0235268798789345,2,rainy,78.5075556229144,Poor
28.804422974770567,5.9135265466610765,56.91554765698399,56.02485079119061,410.0000229353968,613.510417476985,1210.8212854928695,3.662341888717765,27,cloudy,497.7061762551766,Poor
19.18475248666163,35.51738260108114,46.48511312075024,43.32893726678869,0.0,1071.3625042261858,1214.5946128667244,3.8064895736664424,7,sunny,223.32409588962076,Acceptable
26.163487180684395,18.25824907353346,72.05469479439499,85.66240828664279,434.71148840362446,209.84019858952365,1015.975951236014,2.9443241356151297,4,rainy,121.18824682227871,Acceptable
20.59318847761849,21.15866121345548,65.87135392158625,80.09065665580798,255.37176263911005,945.9948929799768,930.577878329959,1.9816177214917143,5,sunny,65.15807461467642,Good
24.242228079005244,28.534201532996494,48.1701796045162,51.35755194046505,587.4044124155229,217.32043609934092,1104.7916310062374,4.550116685773991,1,cloudy,75.96657713227899,Good
23.895340907307013,22.55849909705312,51.18085341708221,61.47737321112291,568.7861426998403,462.9236652710939,1011.2258640443378,0.4615992619139581,7,sunny,76.18699705139615,Good
28.303901980075604,11.16912832138012,76.7930813125132,87.76786481777397,761.4694468244312,130.97904791034685,849.3779159104218,6.6081698618997144,24,stormy,408.3101030215454,Poor
23.923997094451657,37.55659489940699,54.719470984204,46.351003201854034,426.84008656996576,421.2295267188699,1038.0017975492772,3.19940194275589,21,cloudy,237.1573209860843,Acceptable
28.550499869648796,9.404833650161878,49.836194866972534,51.22182057282305,503.091575496023,224.80237295104791,873.9886105669369,3.3322287564856854,5,rainy,418.702066792441,Poor
18.384690678662675,21.219033007542336,59.03046559961871,70.20758497183752,545.8506561533859,508.6305735353444,951.0975934125944,2.7007693564011075,2,sunny,72.19018762365796,Acceptable
24.213313537374447,24.77755804227997,48.084324484181984,58.70944923189908,258.1251255135688,400.6091760551106,917.6654831717254,2.485117390357285,9,rainy,65.54479145413887,Acceptable
17.711044063970196,11.442836151655174,57.58638875286479,53.77845182520481,190.13031739195344,461.6142141615093,846.2641376584515,3.3981455688560205,9,cloudy,104.77119013133114,Acceptable
21.40464209768472,19.183776205689245,43.2109139170628,49.81576177880384,654.8736976060603,460.94120028566977,828.807280295018,1.2776322766462602,6,cloudy,70.22949735947236,Acceptable
18.86571044135745,19.092519277352757,63.14786839441878,70.17232603547936,563.0876672839496,184.77256377543688,990.5220045037704,4.18950571210598,2,stormy,72.30027400731758,Poor
17.604726006751463,41.21317865846617,41.888646868067525,,278.5655160078905,762.9991144693487,924.5928392775324,4.6259426140914774,14,sunny,485.47235620457457,Poor
27.37635766223,14.85762255550194,64.15295643308443,,453.64992908858903,663.3184683207463,657.5405838225764,1.535415317231434,29,sunny,207.59497894420457,Acceptable
26.8771295319196,19.618706973344302,74.35859201980907,72.90885648866205,801.8038850613384,340.41547723108687,1162.8324253243436,0.0,28,cloudy,,Acceptable
17.194287269706663,23.269657045091243,52.586196382728296,58.58888461695969,595.8555208295281,106.2329172133742,1279.467001204741,5.502039134333681,6,rainy,113.41669830628142,Poor
16.41422973761043,22.648362835279627,22.279734532968003,25.556275132648793,8.887168628500167,1086.2010962006188,1209.508950776533,1.4308046786543973,15,sunny,78.53167904268567,Poor
18.027701601504727,10.377221706662128,44.39433898877493,54.91520964867005,696.9456305638057,288.3289049078671,1117.6333033456642,0.0,14,cloudy,136.95547224996778,Acceptable
26.52467813212464,25.265031749724937,33.40142605559989,23.9544416839472,570.5751698446709,312.38999390360925,887.5727827556851,2.4832543401048373,22,sunny,87.87921038400728,Acceptable
24.191646592196115,20.86039956361371,40.95187111732326,44.61240207712315,482.5094124619324,304.5139271318969,803.352504591823,4.433872054772419,5,cloudy,79.03138849588804,Acceptable
26.58662298735523,21.56504965236789,69.59504900189783,82.53011966604963,826.9560101582725,109.1276866370508,791.8355142298972,4.586267749786027,5,rainy,95.6369302896342,Acceptable
22.098581429719925,31.05172897415784,77.0510235024686,80.8077393975872,0.0,1200.0,664.9442279251133,5.101557608186491,6,sunny,88.56577816430966,Good
24.264059990119755,28.10557098131487,61.3533045473079,59.772688413972205,577.1748722768359,472.1934056414022,864.4312646315875,2.8837376109894297,17,cloudy,95.0896903211298,Acceptable
17.940187709659057,25.262099009450644,36.160531940938725,30.257967370452775,39.00423576202411,1065.2103065621293,657.0093956343635,3.450481052287394,5,sunny,97.81561789896196,Acceptable
25.004068285961942,18.484689452594175,76.10317336198135,83.80321704330268,632.7844883580669,224.2402450183094,984.8137294781384,4.583983162173177,7,stormy,132.324654689476,Poor
19.67376194561932,11.212226276861315,32.52658607727433,20.62511292298927,356.4677360787936,501.26944727155154,984.6314869765764,3.3093888619039835,13,cloudy,132.53638798537926,Acceptable
24.194460642694008,20.925481406604963,44.91072211385847,35.78958229686193,157.9564558091262,860.3462426143167,871.6125460116474,4.825260519428458,7,sunny,78.63482871076906,Good
17.361465592792513,21.76257277885497,69.01735401510004,76.89835611039489,693.2777059272297,316.70387392101037,845.0368846447097,3.811849594968552,13,cloudy,107.79172922694887,Poor
21.308415796126564,16.791877997255003,49.97512312113629,65.28149299053386,534.1110558938062,407.9612252949574,934.4030057655953,3.3087316716985757,10,cloudy,97.72972606632608,Acceptable
28.113176351562185,20.780869787555417,48.30863322856886,33.55383020509998,690.1289149337579,333.65396095276446,987.8768486545596,0.1551697987094367,21,cloudy,131.5027660004525,Acceptable
15.385029764485145,15.397440650760572,42.12035765451273,21.331016583835662,347.8397371236723,730.4530695831417,869.4625912799812,2.0135174157485496,12,sunny,77.7954400280652,Poor
19.78376301214108,32.27461119830588,61.37043950113922,66.92420559754862,519.9972637092527,320.034975342896,1201.287116119758,1.169194112684726,19,cloudy,211.51154698757904,Acceptable
21.73169457094203,37.216633656380694,59.57949492356371,53.44861215269373,336.24639264000456,601.0385088193824,758.9473288685684,4.215236859764426,22,cloudy,280.8046505046336,Acceptable
21.51599952060056,14.883630702757364,60.072471484364,55.29916814516614,583.6667864226008,302.42344637800323,791.3685114162362,2.979813127804781,24,rainy,129.7061765081999,Acceptable
25.4995756586656,25.20286809519133,48.488017378657915,52.31450689872681,250.05210644185388,693.9278487066362,876.1853586089521,3.1027094932455053,4,sunny,71.36230500797845,Good
27.84992225042144,18.12672574121557,51.73316532094668,45.58869394333125,829.397622907155,181.1804810644932,835.410975802733,1.5921561138572802,30,cloudy,170.73162305689135,Acceptable
26.089245468405498,30.102888407524603,39.71817597439848,25.474817014975304,289.2541226653465,517.855291855888,1009.0381178949848,5.852104196550984,8,cloudy,100.83562219297278,Acceptable
21.68559779490336,23.47997513001724,55.32897238174089,66.22760443664585,,546.3697898142544,1040.1273975165354,1.339669458572669,5,cloudy,63.68261876556432,Acceptable
25.58730927987229,22.618668063252755,45.48137830627403,36.48643346863135,214.00950170209887,703.2710703231168,822.3396393186707,2.772842301803995,30,sunny,83.67550833026245,Good
24.82721685916625,18.210695974327887,45.42024933816584,39.18629138056751,515.6308330487204,239.82037611992936,1277.6475120148814,6.9491435915143365,2,cloudy,90.74890345160004,Acceptable
25.248502515988385,23.00901878038748,40.75727615481304,26.25505371801225,207.8605708594701,825.957233868159,609.6458456290441,2.887201385151721,11,sunny,75.34195549573752,Good
24.61828381726715,13.997035638360328,57.11086781820307,49.89007856660592,0.0,977.3091558104172,980.9054133391828,1.2820125812190322,8,sunny,120.926418852402,Good
25.04077121981044,23.40425993195728,45.97053192308568,52.14592992865947,929.206472534392,83.47893112703134,991.7804727928532,4.977284309986839,1,rainy,63.097999387968216,Acceptable
23.89433889461205,16.28804074706367,48.532588542620125,55.476449150007205,383.5579070937185,858.7093386096712,693.6147950487053,4.034256882217667,15,sunny,121.2838032683209,Good
20.712611432087066,24.279055033535673,60.69201440368795,50.16909705165411,847.800685715058,160.6233892196628,647.9898336887367,4.355724648959521,27,cloudy,,Acceptable
23.60664006411554,19.03708110654668,61.848833962805614,80.29000931931225,827.2725660367436,246.44243435870436,935.3004654388882,1.1623753732747666,13,rainy,104.74554860138204,Acceptable
23.82885886972781,28.759545009982112,44.55978908879356,,470.0868044406816,669.5026918922731,1172.6107988836593,3.3900481197218832,1,cloudy,78.38760132587326,Acceptable
24.188730982934423,19.8640573784801,48.201753257393534,44.4021073512279,268.00951842653046,433.105479421651,962.2914475001132,0.0,18,cloudy,90.39845484409604,Acceptable
24.54492626640688,26.184567889329827,50.005100456349226,34.76544239317721,673.9377034296293,279.1924370717631,950.2397649892972,6.874430884297546,12,rainy,87.74991530428241,Acceptable
21.84625254619934,12.621178145775517,44.82013291103295,37.763117328622755,442.2412254697712,374.0734352945583,866.7720178311137,3.1764789180437525,16,cloudy,148.43023836060468,Acceptable
22.821411792146773,24.87555773342838,56.919532859317144,64.91111268943025,598.832621917684,,810.9321204342264,2.3898469397633235,22,cloudy,130.73071514134347,Acceptable
20.201335489908335,16.207227813292846,81.29599793958239,95.0,453.94441241998913,431.78064549948897,842.6529092358307,5.065463146262401,24,rainy,112.95120388140184,Acceptable
22.129982734305862,21.55374322172097,53.655635603020315,35.48129315835513,308.73973802382943,610.47805421071,1000.1661540504024,3.7921607983366634,29,cloudy,91.03559093036472,Acceptable
23.25177257563442,20.57399624420428,35.891139491692,38.67669353518206,417.04016150642224,375.12785186708606,1101.6819171869245,1.3193148875328595,14,cloudy,87.96268888077776,Acceptable
27.20732534656314,29.490328974198302,49.67938944544403,51.20718755181196,419.6961792577537,626.7512082028177,998.6887271357848,4.973730308058281,27,sunny,100.31335940642148,Good
19.538636505527332,3.843099987161022,65.268578742406,61.28860438381896,624.6434719532916,422.5957466931387,781.6160846842215,2.7125821877747907,21,cloudy,273.6745705581254,Acceptable
26.653486536858644,24.58465393423439,48.1554445416932,36.061127881622774,0.0,1200.0,957.3298590982944,0.0,29,sunny,52.59034779743321,Good
21.863532726744207,8.04401087350098,49.41888964669586,55.34152281465409,519.3430752224554,449.81932993509184,1127.0433983917062,5.143245271420069,13,cloudy,236.2216886407776,Acceptable
23.593115991016404,31.65453467644076,34.93485566037472,22.17429063048857,148.85431159133094,992.2928074664932,606.648253081004,4.8412049467982206,18,sunny,124.4622121416201,Acceptable
23.833382597326633,4.218054443512722,56.11021343599565,49.722931866914486,,368.02614105207454,951.6925190509656,4.92996334244027,29,cloudy,401.0667679896545,Poor
28.481368316783264,9.969745729088707,67.2306915013451,77.61227789623045,670.4882328400407,136.1957061427633,797.4670878057075,4.884668133335465,30,rainy,429.97505018812615,Poor
26.822423114790276,6.6089666823464,66.39944571844669,78.55955252512163,504.5436778436007,608.9882224208459,929.328640316956,1.7519391683284034,16,cloudy,407.89258448420054,Poor
29.490152339127143,35.11388879270288,52.56116509095072,43.67031062442915,455.7631909162303,701.3236123264855,730.1892004089922,3.961138996539976,7,sunny,85.03685474487264,Acceptable
